Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,CustomerForYears,TotalSpent,FamilySize,Kids_Teens,TotalAcceptedCmp,SpendingEfficiency,CampaignSuccessRate,PCA1,PCA2,Cluster,Cluster_GMM
1969,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,56,12,78,3,2,0,0.0016655634088531101,0.0,-1.4233226306095934,0.8580856648268381,1,3
1972,Master,Married,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,53,12,2346,1,0,3,0.028213731644838907,0.6,3.004872984760631,-1.121850973901902,3,1
1971,Graduation,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,54,13,794,1,0,0,0.01511488454436428,0.0,0.9709110279179172,-0.6341437641446256,3,1
1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,69,12,17,1,0,0,0.0010787486515641855,0.0,-0.4342014789823757,-0.9044119969770349,5,1
1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,54,12,26,2,1,0,0.0011401508507279424,0.0,-1.0252156179262055,0.005981453997724623,4,0
1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,52,11,76,2,1,0,0.0017653890824622532,0.0,-0.873649432675883,-0.18405811929927454,0,0
1977,PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,48,12,15,3,2,0,0.0003488615484801265,0.0,-1.5589428956120237,0.8116350816241644,1,3
1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,62,11,62,3,2,0,0.0012674271229404308,0.0,-1.488402455678836,0.7864349807375912,1,3
1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,71,11,198,2,1,0,0.0032981859977012644,0.0,-0.5906184489898089,-0.19997859999347495,0,0
1978,PhD,Together,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,47,12,49,2,1,0,0.0014393561084510766,0.0,-0.9184851599409627,-0.08586600831134758,4,0
1966,Graduation,Together,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,59,12,802,2,1,1,0.013872792375153518,0.2,0.44417981483904345,0.044055590416804735,2,0
1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,79,11,1736,1,0,1,0.022095228397968663,0.2,1.9934123175368836,-0.882811046439048,3,1
1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,47,13,57,3,2,0,0.0076,0.0,-1.34808881693239,1.452665796581608,1,3
1971,Master,Together,157733.0,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,54,12,59,2,1,0,0.00037404981836394415,0.0,0.009221346007648457,-1.0107037418789835,5,1
1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,72,12,2302,1,0,3,0.02438972707238515,0.6,2.87738255613047,-1.3168872486865002,3,1
1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,40,11,37,1,0,0,0.001598410229825471,0.0,-0.4280749752054016,-1.0810179988948865,5,1
1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,55,12,310,3,2,0,0.007002959315065399,0.0,-1.0588151598884672,1.0826137506437654,1,3
1979,Graduation,Married,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,46,13,1305,1,0,1,0.0182196409125178,0.2,1.656112985023104,-0.9214791958849136,3,1
1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,59,12,832,2,1,0,0.013663086675206096,0.0,0.2735001927253873,0.19239427051551836,4,0
1976,Graduation,Together,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,49,12,401,3,2,0,0.00798804780876494,0.0,-0.9307856900920378,1.0526481827640046,1,3
1965,PhD,Married,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,60,11,1501,1,0,2,0.018519203958001752,0.4,1.9016022789417466,-1.2689414212172387,3,1
1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,43,11,1189,1,0,4,0.01824487102763584,0.8,2.0248333742274744,-1.5361026635970165,3,1
1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,53,12,1194,2,1,0,0.019943876528362398,0.0,0.7428237999972704,0.41333701008308854,4,0
1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,65,11,656,2,1,0,0.009985539234340512,0.0,-0.01295720140209411,-0.024383240447881642,0,0
1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,69,13,1540,1,0,0,0.023744545692831923,0.0,1.8308237483416856,-0.40231740290090895,3,1
1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,60,12,311,2,1,0,0.006889218705004098,0.0,-0.4150513052568414,0.08138715786582462,4,0
1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,70,12,820,2,1,0,0.01096183410199853,0.0,0.23459683012151378,0.0011238675057691355,4,0
1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,36,11,274,2,1,0,0.00463934981374873,0.0,-0.5312920447449663,-0.24653745215731443,0,0
1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,63,12,57,3,2,0,0.002092664659666642,0.0,-1.5534858688390236,1.0436476041978182,1,3
1965,Graduation,Together,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,60,12,448,2,1,0,0.009530089982769257,0.0,-0.2020068755672375,0.16761357746933858,4,0
1973,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,52,11,44,3,2,0,0.0009545710938516944,0.0,-1.5450575523176557,0.7658551442009739,1,3
1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,53,12,102,3,2,0,0.002529699164207237,0.0,-1.4199497362100282,0.9323802278236902,1,3
1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,41,11,61,2,1,0,0.0016382435880220223,0.0,-0.9432581267338427,-0.17785085488299734,0,0
1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,65,12,1643,1,0,0,0.02007502168786579,0.0,1.7237176122968876,-0.7822584104727011,5,1
1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,67,12,397,2,1,0,0.00850252719952026,0.0,-0.27373835629797666,0.15136102433152168,4,0
1968,Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,57,11,1121,2,1,1,0.014486573104856426,0.2,0.6791072313974839,-0.18592181612212183,2,1
1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,48,13,473,3,2,1,0.012521840419336051,0.2,-0.49166219359341123,1.2107934343075522,1,3
1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,51,11,50,2,1,0,0.002718425487957375,0.0,-1.0233090477711007,0.039716424895275035,0,0
1962,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,63,12,1678,2,1,0,0.02304058878453342,0.0,1.195539520809593,0.4127893538622143,4,0
1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,43,11,58,1,0,0,0.0023471328558132007,0.0,-0.3623498462581572,-1.0522675587325003,5,1
1975,PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,50,12,170,2,1,0,0.003736017405445795,0.0,-0.651674344763431,-0.0734807010103398,4,0
1982,Master,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,43,12,373,1,0,0,0.05685975609756098,0.0,2.8113841481677504,1.6096105753127663,3,1
1945,PhD,Together,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,80,12,1196,1,0,1,0.01670297748729121,0.2,1.5073871040182762,-0.9318113796622337,3,1
1979,Graduation,Married,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,46,11,101,2,1,0,0.003707238290999853,0.0,-0.8842375659280669,-0.0016453887365191766,0,0
1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,56,13,316,3,2,0,0.006481785362651788,0.0,-0.9910664370571223,1.086453924372594,1,3
1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,63,12,1400,2,1,2,0.019598510513200995,0.4,1.2788682167093373,-0.06129988584807557,2,1
1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,77,12,1424,1,0,0,0.015675568569604368,0.0,1.4799623450945316,-0.9796068579340977,5,1
1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,47,13,844,2,1,3,0.009580348933561869,0.6,0.8824455234175566,-0.7281265436320645,2,1
1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,50,12,311,2,1,0,0.005986755986755987,0.0,-0.4236317920523116,-0.039091112801077126,4,0
1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,43,12,1149,1,0,0,0.015990981587407624,0.0,1.2217951608670514,-0.8826340809189952,5,1
1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,42,11,129,1,0,0,0.0035957185862414984,0.0,-0.1792031259467199,-1.0898365805977654,5,1
1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,73,12,32,2,1,0,0.0007990211990311868,0.0,-0.887047431241648,-0.07950133114437496,4,0
1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,43,13,299,2,1,0,0.007539082198688855,0.0,-0.3828393903813219,0.1614341923949571,2,0
1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,63,11,320,2,1,1,0.006383785185628503,0.2,-0.2652618704721052,-0.21442559077619477,2,0
1977,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,48,13,441,2,1,0,0.01019346785937175,0.0,-0.14849130508354194,0.24964161140864538,2,0
1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,76,13,1178,3,2,1,0.018744530193332803,0.2,0.32955443541093743,1.2840780879749016,1,3
1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,12,85,1,0,0,0.004490464366844524,0.0,-0.2239500411040711,-0.8807968687625212,5,1
1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,43,12,24,2,1,0,0.0009849386465301433,0.0,-1.033741671388603,-0.04460742540843971,4,0
1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,12,112,2,1,0,0.003368522361574784,0.0,-0.7891756199406164,0.007671426342145432,4,0
1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,66,12,30,2,1,0,0.0011157808606389705,0.0,-0.9807094765797104,0.010043332014511158,4,0
1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,42,12,410,1,0,0,0.008175473579262214,0.0,0.3514177529779491,-0.9688312616817527,5,1
1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,49,12,800,2,1,1,0.012890543175263048,0.2,0.41010001956819064,-0.061310388556478114,2,0
1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,63,12,1313,1,0,0,0.015321601941747573,0.0,1.367565781093354,-0.981778289021958,5,1
1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,69,12,1483,1,0,0,0.019374983669096704,0.0,1.5922099628160138,-0.7382007288206178,5,1
1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,32,12,1258,1,0,0,0.01784017584911012,0.0,1.3431342828185544,-0.8377112632066107,5,1
1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,38,13,28,2,1,0,0.0015361825862731113,0.0,-0.994843098410275,0.06836664784344867,2,0
1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,60,11,227,2,1,0,0.003283241007246272,0.0,-0.5210387781450687,-0.3037262778157834,0,0
1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,13,1555,1,0,1,0.022500687320030677,0.2,1.9638207199401991,-0.7550614489719786,3,1
1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,63,12,861,2,1,0,0.012365892541686414,0.0,0.28129908632446454,0.07619402051778357,4,0
1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,47,12,103,2,1,1,0.002700860079714705,0.2,-0.6022682799175877,-0.25122997348751736,2,0
1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,79,11,634,1,0,0,0.010199649286507182,0.0,0.6164217358150434,-0.948204065983117,5,1
1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,62,12,1918,1,0,0,0.023768511060164817,0.0,2.016576728940642,-0.6570619849540019,5,1
1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,54,12,131,3,2,0,0.003932044663224877,0.0,-1.383607978124539,1.046143470616745,1,3
1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,57,13,586,3,2,0,0.01000785599617447,0.0,-0.6188059550954974,1.1373256121927149,1,3
1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,33,12,62,2,1,1,0.0035929531757070005,0.2,-0.7438445686880831,-0.09344640479636107,2,0
1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,51,12,447,3,2,0,0.008428555266432854,0.0,-0.8655488357608341,1.0508720135494667,1,3
1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,75,13,939,1,0,0,0.017987471984368713,0.0,1.204136103783522,-0.4607305503503356,3,1
1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,48,12,797,2,1,1,0.013372258854717203,0.2,0.41647805064070753,-0.02366996420937722,2,0
1958,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,67,13,1143,2,1,0,0.01520877132288368,0.0,0.6466512086406814,0.19166297055060552,2,0
1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,49,12,415,2,1,0,0.008825093035619352,0.0,-0.2648769897375084,0.10786021557195828,4,0
1973,Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,52,12,30,2,1,0,0.0007900766374338311,0.0,-0.9261557235453727,-0.12646699404528106,4,0
1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,12,187,2,1,0,0.0045240111285835246,0.0,-0.626268141129737,0.010984195179226879,4,0
1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,67,11,251,2,1,0,0.0037313987542182646,0.0,-0.4947953538721235,-0.25275310364880116,0,0
1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,50,11,237,2,1,0,0.004133384491959957,0.0,-0.5721583443299341,-0.2101472725641892,0,0
1960,2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,65,12,91,3,2,0,0.0018011598677829899,0.0,-1.3727362116143509,0.8620560544475616,1,3
1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,12,35,4,3,0,0.0009778994719342852,0.0,-2.198626150821821,1.9291570735457835,1,3
1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,65,13,493,2,1,1,0.009740965402778053,0.2,0.11106175076787389,0.03182229828970362,2,0
1969,PhD,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,56,12,971,2,1,0,0.017264677643042566,0.0,0.4881324839207074,0.361067245409316,4,0
1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,65,13,371,2,1,0,0.007586291509896941,0.0,-0.2605299712730139,0.1497715248784424,2,0
1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,50,12,396,4,3,0,0.0070408761979268535,0.0,-1.5763553575377924,1.9730625312367018,1,3
1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,40,12,68,2,1,1,0.0031842659798642006,0.2,-0.7258933204936417,-0.12236419758299205,2,0
1971,Master,Together,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,54,12,322,2,1,1,0.005607802159526298,0.2,-0.20158940052399463,-0.27151209503094487,2,0
1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,70,11,222,2,1,0,0.004785514119422289,0.0,-0.6055989832204213,-0.03934862781237888,0,0
1956,2n Cycle,Together,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,69,12,177,3,2,0,0.003257149166390637,0.0,-1.2256282455907508,0.8994854996786765,1,3
1973,Graduation,Married,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,52,13,45,2,1,0,0.0021536252692031586,0.0,-0.9180438536532887,0.11613427777253019,2,0
1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,77,11,1899,1,0,2,0.020564411331542926,0.4,2.2588905304983355,-1.2713247722976075,3,1
1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,49,12,22,3,2,0,0.0008176310997138291,0.0,-1.6558096701407103,0.9514951983445995,1,3
1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,45,13,41,3,2,0,0.0009118405835779735,0.0,-1.4458543912841904,0.8687981840097916,1,3
1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,11,1440,1,0,0,0.019071079502562677,0.0,1.4692393979344818,-0.8639579372643541,5,1
1972,Master,Married,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,53,12,325,3,2,0,0.006045274455460278,0.0,-1.0361433017899793,0.9612468257615672,1,3
1973,Graduation,Together,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,52,12,95,2,1,0,0.004188343179613791,0.0,-0.828978217586718,0.13074401545820485,4,0
1972,PhD,Together,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,11,42,2,1,0,0.0010800524596908992,0.0,-0.9565106216370374,-0.1771385401085252,0,0
1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,50,13,72,3,2,0,0.0017283594987757454,0.0,-1.409371369198186,0.9401489911619043,1,3
1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,53,11,20,2,1,0,0.0006713436944043503,0.0,-1.059444702717971,-0.12665984509501554,0,0
1956,Master,Married,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,69,12,789,3,2,0,0.012344520065712274,0.0,-0.42088615915636995,1.1502555126673788,1,3
1974,Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,51,11,15,3,2,0,0.000375037503750375,0.0,-1.6374963003250196,0.7849478730432284,1,3
1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,53,11,59,2,1,0,0.0022048656526776037,0.0,-0.9817745013223201,-0.040149309231265785,0,0
1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,57,12,908,2,1,0,0.014222834855343744,0.0,0.3524035831557252,0.1785905975963965,4,0
1969,PhD,Married,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,56,13,417,3,2,0,0.008170222770822312,0.0,-0.8417446167836922,1.1314635208574317,1,3
1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,64,13,289,3,2,0,0.0047733879492600426,0.0,-0.9973582404812118,0.9501042167945449,1,3
1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,11,769,2,1,0,0.01170739133744386,0.0,0.1118310108296367,0.0014329825269934135,0,0
1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,72,11,188,2,1,0,0.0049846219111252515,0.0,-0.6719743740318159,0.04409297346460577,0,0
1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,68,13,354,2,1,0,0.009602864583333334,0.0,-0.24173912061258718,0.3418563142767656,2,0
1970,Master,Married,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,55,13,727,2,1,0,0.01633304127069713,0.0,0.3187091858247981,0.49843778131901595,2,0
1967,PhD,Married,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,58,13,146,3,2,0,0.0039516063550491245,0.0,-1.285279384013149,1.0885589028718148,1,3
1951,Master,Together,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,74,12,319,2,1,0,0.006736779861463085,0.0,-0.389409007419274,0.09830910238136495,4,0
1953,Master,Married,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,72,12,794,2,1,0,0.011835377942075216,0.0,0.2174581428852202,0.10756229657803881,4,0
1950,Graduation,Married,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,75,13,454,2,1,0,0.007958629152423525,0.0,-0.13676291114765826,0.12395220448813318,2,0
1953,PhD,Divorced,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,72,13,152,3,2,0,0.004112887950861812,0.0,-1.2595562838206353,1.1362386773132238,1,3
1977,PhD,Married,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,48,13,797,2,1,0,0.011485970398766376,0.0,0.2512970750167266,0.061935931080993226,2,0
1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,12,1690,2,1,3,0.021089674794718846,0.6,1.7130018020059294,-0.31768293344245496,2,1
